Dates,Information Technology,Healthcare,Energy,Consumer Discretionary,Financials,Communcation Services,Consumer Staples,Materials,Utilities,S&P500,Industrials
8/5/2010,360.1,342.84,420.81,253.6666,200.52,112.49,278.96,197.5,156.8,1125.82,269.03
8/6/2010,358.97,344.14,415.95,252.4949,198.87,112.02,279.72,196.87,156.97,1121.64,267.63
8/9/2010,360.62,345.01,418.33,254.6891,200.06,113.19,281.18,197.73,157.61,1127.79,269.19
8/10/2010,356.3,345.82,415.02,252.6226,197.99,113.64,281.88,195.81,158.29,1121.06,267.08
8/11/2010,347.02,336.69,402.8,245.7471,190.88,111.73,276.88,189.24,155.11,1089.47,257.15
8/12/2010,341.11,338.03,400.82,244.8374,189.7,112.77,276.43,190.12,154.5,1083.61,255
8/13/2010,338.84,336.63,399.46,242.2663,189.09,112.66,276.33,189.39,155,1079.25,254.38
8/16/2010,340.22,335.31,399.74,242.2887,188.69,112.33,276.41,190.24,155.08,1079.38,254.29
8/17/2010,344.06,339.61,405.59,245.886,190.08,113.69,278.53,194.64,156.47,1092.54,258.84
8/18/2010,345.62,339.16,401.23,248.1648,190.85,114.45,278.78,195.35,155.66,1094.16,259.21
8/19/2010,341.21,333.51,395.2,243.7206,186.26,112.83,275.61,191.14,153.49,1075.63,253.7
8/20/2010,341.04,332.11,390.41,243.2862,185.83,111.34,275.47,190.45,153.81,1071.69,252.08
8/23/2010,337.74,333.25,391.19,241.2954,184.72,111.24,276.12,188.48,154.7,1067.36,249.29
8/24/2010,332.25,326.5,385.57,237.1824,181.56,111.54,275.17,184.09,155.15,1051.87,244.39
8/25/2010,333.83,329.6,384.56,239.4897,182.08,112.25,275.44,184.61,154.71,1055.33,243.97
8/26/2010,330.11,326.93,380.6,237.7684,180.48,111.8,273.55,184.65,154,1047.22,243.24
8/27/2010,334,330.08,391.05,241.4633,184.71,112.71,275.32,190.07,156.92,1064.59,248.36
8/30/2010,330.01,326.42,385.01,237.156,180.61,111.34,272.95,187.41,154.71,1048.92,244.29
8/31/2010,328.12,325.08,384.14,237.4224,182.27,112.61,273.56,188.05,155.34,1049.33,243.55
9/1/2010,336.88,332.46,398.13,245.4309,189.29,114.44,278.09,193.48,158.77,1080.29,252.96
9/2/2010,339.91,334.31,401.61,249.8434,191.08,114.69,279.67,195.55,158.51,1090.1,256.29
9/3/2010,345.69,337.36,405.43,253.6192,195.19,114.99,281.39,197.99,159.48,1104.51,259.97
9/6/2010,345.69,337.36,405.43,253.6192,195.19,114.99,281.39,197.99,159.48,1104.51,259.97
9/7/2010,342.73,335.37,399.02,249.5346,190.56,114.6,280.42,196.32,158.59,1091.84,257.62
9/8/2010,344.06,336.98,402.41,251.2124,192.73,115.24,281.39,197.62,157.87,1098.87,260.22
9/9/2010,344.61,340.88,403.26,251.3707,194.95,116.62,282.3,197.06,159.03,1104.18,260.55
9/10/2010,344.77,344.08,407.17,253.669,195.1,116.8,283.9,198.4,158.29,1109.55,262.48
9/13/2010,351.86,344.3,409.45,256.5575,199.52,117.24,283.73,201.47,158.91,1121.9,265.25
9/14/2010,353.75,345.57,408.36,256.9048,197.54,117.34,283.87,201.32,158.62,1121.1,264.37
9/15/2010,355.81,348.48,407.6,257.5042,198.27,117.95,285.86,201.19,157.8,1125.07,264.63
9/16/2010,358.26,347.44,406.09,257.3258,197.56,118.23,285.95,201.99,157.08,1124.66,263.84
9/17/2010,359.92,347.54,404.25,258.129,196.53,118.9,285.55,202.05,156.88,1125.59,266.17
9/20/2010,364.98,352.24,411.3,263.0667,200.52,120.74,288.3,203.28,158.92,1142.71,270.21
9/21/2010,364.46,352.55,410.89,261.9655,198.45,121.11,287.97,202.41,158.11,1139.78,270.63
9/22/2010,362.4,352.93,408.81,260.2345,195.26,120.97,288.25,203.14,159.12,1134.28,269.32
9/23/2010,362.38,351.08,405.65,258.9101,191.43,120.37,286.37,201.11,157.5,1124.83,265.31
9/24/2010,370.13,355.89,414.52,265.6442,196.72,121.43,289.95,206.01,159.99,1148.67,272.75
9/27/2010,369.39,353.12,412.71,263.956,194.39,122.52,288.38,204.53,160.21,1142.16,270.6
9/28/2010,369.77,356.15,415.9,265.9356,195,122.59,290.6,204.59,160.53,1147.7,272.07
9/29/2010,369.9,354.93,418.86,264.2025,193.39,121.95,289.54,202.83,159.96,1144.73,272
9/30/2010,367.86,353.75,419.27,263.5279,193.18,121.54,288.27,202.21,159.37,1141.2,270.82
10/1/2010,367.43,353.93,424.76,263.763,195.21,122.58,289.06,204.64,160.41,1146.24,271.21
10/4/2010,363.42,350.55,420.12,263.1232,193.76,122.53,288.02,201.7,159.87,1137.03,268.19
10/5/2010,371.68,356.92,429.87,268.5547,198.34,124.59,291.06,207.33,161.67,1160.75,275.49
10/6/2010,369.42,355.61,433.31,267.1133,198.27,122.63,292.09,208.94,160.95,1159.97,277.11
10/7/2010,370.36,355.89,431.7,267.7733,197.42,121.17,290.62,207.08,161.13,1158.06,276.72
10/8/2010,373.01,356.94,436.62,270.6711,197.62,120.85,291.31,211.27,161.55,1165.15,278.98
10/11/2010,373.26,357.13,437.29,270.9514,197.42,121.24,291.49,210.97,161.61,1165.32,278.23
10/12/2010,375.95,358,436.78,271.4301,199.91,121.19,292.22,211.52,161.07,1169.77,278.01
10/13/2010,379.42,360.38,441.52,271.9712,199.9,121.11,294.67,215.05,161.58,1178.1,282.1
10/14/2010,379.89,359.84,441.28,271.5683,196.27,121.51,294.77,213.18,161.34,1173.81,281.07
10/15/2010,387.59,361.2,442.47,273.3943,192.92,120.94,295.45,213.89,161.88,1176.19,278.62
10/18/2010,389.45,364.29,446.05,272.9682,197.43,121.72,296.2,214.46,163.28,1184.71,279
10/19/2010,382.72,357.92,435.4,268.9492,194.66,120.19,293.21,209.63,162.29,1165.9,274.77
10/20/2010,385.72,360.82,441.47,272.1454,196.84,121.91,295.06,213.76,163.56,1178.17,278.43
10/21/2010,386.26,362.02,440.86,274.0815,196.47,121.33,296.05,213.86,162.76,1180.27,280.41
10/22/2010,388.38,362.26,444.07,275.462,196.61,120.96,296.8,212.54,161.82,1183.08,280.55
10/25/2010,389.42,363.96,444.49,277.0085,195.81,121.4,297.32,216.22,161.3,1185.62,281.1
10/26/2010,389.96,362.85,445.65,278.0933,196.06,121.51,296.25,215.73,161.01,1185.64,280.37
10/27/2010,391.59,361.02,442.96,276.7415,196.24,121.01,294.82,213.89,160.28,1182.45,278.48
10/28/2010,391.85,362.71,442.84,277.8394,196.15,121.33,295.82,213.65,160.56,1183.78,277.6
10/29/2010,391.58,361,442.59,277.4999,195.83,121.4,296.38,215.5,160.85,1183.26,277.81
11/1/2010,392.93,361.63,443.87,277.4319,195.8,121.82,296.14,215.5,159.48,1184.39,278.06
11/2/2010,396.54,364.43,448.8,280.3542,196.31,122.86,297.43,217.46,161.37,1193.57,280.24
11/3/2010,398.35,364.82,449.68,281.662,198.28,123.5,298.25,216.88,160.91,1197.96,280.63
11/4/2010,404.61,366.26,462.95,286.0274,205.06,125.24,301.71,224.07,162.55,1221.06,286.67
11/5/2010,404.73,364.31,465.12,287.5348,209.41,124.49,300.5,224.81,162.54,1225.85,288.21
11/8/2010,404.91,363.22,466.69,287.17,207.79,124.14,299.62,225.36,161.53,1223.25,287.24
11/9/2010,403.68,361.55,465.24,284.6174,203.27,123.96,298.45,221.72,160.64,1213.4,284.65
11/10/2010,404.6,361.5,471.34,286.9879,206.02,123.87,297.63,222.75,159.6,1218.71,284.23
11/11/2010,397.45,362.14,476.06,286.5764,204.09,122.99,297.61,224.77,159.58,1213.54,282.5
11/12/2010,391.91,358,469.56,283.8276,200.97,121.91,296.66,219.85,158.36,1199.21,279.4
11/15/2010,390.22,357.32,467.38,283.097,201.79,122.22,296.5,217.96,158.8,1197.75,279.93
11/16/2010,382.94,352.72,457.61,279.3655,198.1,120.25,293.32,213.27,156.92,1178.34,275.59
11/17/2010,382.76,353.16,459.43,281.4239,196.96,120.04,293.29,213.12,156.83,1178.59,275.4
11/18/2010,389.71,357.91,469.29,283.8475,199.78,121.85,297.21,217.21,157.7,1196.69,280.37
11/19/2010,390.63,358.3,472.25,285.4218,199.46,121.86,297.82,218.72,157.28,1199.73,281.7
11/22/2010,392.93,358.28,470.43,286.3553,196.65,121.48,297.57,219.08,157.66,1197.84,280.77
11/23/2010,387.24,353.5,461.55,282.2659,193.47,120.45,294.34,215.3,155.95,1180.73,277.27
11/24/2010,393.96,356.39,469.6,287.9725,196.63,121.09,296.42,219.2,156.6,1198.35,283.04
11/25/2010,393.96,356.39,469.6,287.9725,196.63,121.09,296.42,219.2,156.6,1198.35,283.04
11/26/2010,392.21,353.66,464.2,286.6472,194.41,120.67,294.63,216.49,155.73,1189.4,280.98
11/29/2010,389.88,352.47,466.6,284.8859,195.52,119.52,293.71,217.51,155.15,1187.76,280.81
11/30/2010,384.45,349.62,465.21,284.1824,194.14,119.66,292.38,217.51,155.08,1180.55,279.95
12/1/2010,393.07,356.21,478.75,290.0012,198.19,121.39,297.15,223.54,156.78,1206.07,287.21
12/2/2010,398.02,358.62,485.07,293.8583,203.37,122.66,297.29,226.89,157.28,1221.53,291.55
12/3/2010,399.12,358.94,487.24,294.4585,203.97,122.75,297.36,228.84,157.73,1224.71,292.39
12/6/2010,399.4,356.51,488.53,294.4393,203.53,122.71,296.56,228.89,156.98,1223.12,291.87
12/7/2010,399.37,356.49,487.32,294.3133,203.46,123.18,297.81,229.05,156.19,1223.75,293.19
12/8/2010,402.87,356.92,485.77,294.1625,207.14,123.18,298.69,227.06,155.47,1228.28,292.35
12/9/2010,402.85,357.77,487.2,294.1031,209.82,124.48,299.73,227.96,156,1233,293.04
12/10/2010,404.87,361.05,488.94,295.0675,211.67,125.25,300.08,229.87,156.62,1240.4,296.06
12/13/2010,403.57,361.31,492.8,293.4691,211.41,125.34,300.22,231.07,157.34,1240.46,296.09
12/14/2010,403.88,365.09,491.25,293.4399,209.43,127.33,301.37,231.16,157.79,1241.59,297.41
12/15/2010,401.66,363.79,488.01,292.295,207.65,126.54,301.67,229.57,156.4,1235.23,295.98
12/16/2010,402.61,366.43,491.46,294.5439,208.14,126.8,304.28,232.01,157.77,1242.87,299.31
12/17/2010,403.1,366.6,490.75,294.8646,208.72,126.38,304.98,233.71,158.31,1243.91,298.32
12/20/2010,403.37,366.83,494.22,296.6472,209.5,127,304.55,234.69,158.89,1247.08,298.35
12/21/2010,405.93,366.26,498.52,298.2067,212.92,127.24,303.45,237.08,158.81,1254.6,300.54
12/22/2010,405.78,366.92,500.52,298.461,215.27,127.48,304.64,237.07,159.62,1258.84,301.33
12/23/2010,405.1,366.92,501.98,297.2853,213.62,127.81,304.56,237.99,159.74,1256.77,300.67
12/24/2010,405.1,366.92,501.98,297.2853,213.62,127.81,304.56,237.99,159.74,1256.77,300.67
12/27/2010,405.85,365.9,500.16,296.4193,215.65,128.18,303.27,237.93,159.68,1257.54,301.17
12/28/2010,405.78,366.01,502.36,295.7495,215.71,128.12,303.75,238.62,160.06,1258.51,301.45
12/29/2010,406.19,366.21,506.38,296.4734,215.08,128.24,303.72,239.51,159.65,1259.78,301.31
12/30/2010,405.39,365.23,506.96,296.2443,214.32,128.33,303.46,239.42,159.35,1257.88,300.78
12/31/2010,404.55,364.78,506.75,295.537,214.77,128.74,303.58,239.61,159.34,1257.64,301.12
1/3/2011,409.36,368.52,511.54,299.1772,219.71,130.48,304.12,241.27,160.16,1271.87,303.32
1/4/2011,409.92,369.85,508.41,297.4143,219.19,131.66,303,239.99,160.94,1270.2,303.12
1/5/2011,412.68,370.3,509.48,299.7656,221.8,132.46,303.19,240.01,159.95,1276.56,304.64
1/6/2011,416.35,371.66,505.8,297.7225,220.41,128.79,302.08,238.99,159.96,1273.85,304.15
1/7/2011,415.32,371.37,509.1,297.6142,218.38,127.69,300.61,238.77,160.55,1271.5,304.6
1/10/2011,415.89,370.03,507.03,297.6135,217.73,126.43,300.66,239.06,159.67,1269.75,305.01
1/11/2011,416.64,372.16,514.98,297.4611,218.83,124.51,300.45,240.87,159.89,1274.48,305.92
1/12/2011,420.4,373.9,521.14,298.1913,222.49,125.08,302.78,243.03,160.7,1285.96,308.52
1/13/2011,419.87,371.88,520.08,297.6722,221.6,125.6,303.7,241.06,160.63,1283.76,308.75
1/14/2011,423.76,372.23,526.08,299.5502,225.42,125.71,303.57,241.34,161.33,1293.24,310.19
1/17/2011,423.76,372.23,526.08,299.5502,225.42,125.71,303.57,241.34,161.33,1293.24,310.19
1/18/2011,424.98,373.65,529.68,300.326,223.68,124.09,303.65,242.87,161.72,1295.02,311.88
1/19/2011,422.16,371.35,524.29,297.3611,218.76,123.96,302.67,237.42,161.53,1281.92,308.77
1/20/2011,419.33,372.14,520.64,298.0148,219.84,123.73,303.93,233.85,162.54,1280.26,307.49
1/21/2011,416.48,372.4,524.23,298.3322,221.68,124.27,304.03,233.32,162.44,1283.35,311.03
1/24/2011,422.95,372.29,525.41,299.9768,221.49,125.06,305.22,235.69,163.3,1290.84,314.13
1/25/2011,424.56,372.12,523.93,299.9898,220.98,126.34,305.8,235.91,163.08,1291.18,313.6
1/26/2011,426.29,371.19,535.34,300.3618,220.74,127.5,304.98,240.77,162.48,1296.63,315.02
1/27/2011,428.58,372.31,532.94,302.6719,222.66,126.34,302.23,239.05,163.05,1299.54,316.72
1/28/2011,418.82,365.7,530.31,293.1292,218.56,123.62,299.04,235.51,160.88,1276.34,311
1/31/2011,421.56,366.18,543.84,293.4183,220.7,123.79,298.26,239.26,161.03,1286.12,313.88
2/1/2011,429.05,372.81,554.13,297.0247,225.51,125.33,300.37,246.02,162.79,1307.59,318.76
2/2/2011,430.19,371.41,553.92,296.3282,223.5,124.76,299.26,245.28,161.95,1304.03,317.86
2/3/2011,430.32,371.83,554.2,299.7672,223.61,125.9,300.41,246.22,162.31,1307.1,317.79
2/4/2011,433.57,373.66,552.51,301.7507,223.52,125.93,301.99,246.29,161.4,1310.87,318.71
2/7/2011,436.05,373.11,555.71,303.3673,226.93,125.73,302.34,247.57,162.48,1319.05,321.83
2/8/2011,437.75,374.04,552.71,306.963,228.44,126.07,304.01,248.39,162.35,1324.57,324.2
2/9/2011,436.69,373.26,546.25,308.7715,226.76,126.6,304.6,246.06,162.25,1320.88,324.15
2/10/2011,434.45,373.6,551.28,309.4104,226.76,127.28,303.24,246.69,162.39,1321.87,325.46
2/11/2011,435.9,373.78,551.07,312.3369,229.9,128.13,304.79,247.83,162.09,1329.15,327.78
2/14/2011,436.57,374.99,562.7,311.0797,230.06,127.51,303.36,250.39,160.8,1332.32,327.59
2/15/2011,434.62,374.78,556.37,311.4967,229.61,127.18,303.36,247.76,161.35,1328.01,326.53
2/16/2011,437.94,376.66,563.38,313.9961,230.92,126.75,304.1,250.71,160.8,1336.32,327.79
2/17/2011,438.64,377.87,568,314.3982,230.68,127.07,306.29,252.85,161.3,1340.43,328.43
2/18/2011,438.39,378.82,571.28,315.7903,231.16,127.21,307,250.27,161.3,1343.01,329.44
2/21/2011,438.39,378.82,571.28,315.7903,231.16,127.21,307,250.27,161.3,1343.01,329.44
2/22/2011,427.06,373.14,567.51,308.2749,224.01,125.12,304.73,242.35,160.76,1315.45,320.02
2/23/2011,421.35,369.54,578.55,303.7054,223.09,123.83,304,240.73,160.19,1307.4,314.33
2/24/2011,422.79,370.91,570.46,305.1844,222.58,123.59,302.85,239.35,159.64,1306.1,315.63
2/25/2011,428.4,373.21,577.37,308.4055,225.73,124.83,304.14,242.71,160.58,1319.88,318.54
2/28/2011,429.03,376.58,580.67,310.3665,226.78,126.68,305.42,245.23,162.26,1327.22,320.28
3/1/2011,421.78,374.02,571.79,304.9449,221.83,124.53,304.01,239.6,160.71,1306.33,313.24
3/2/2011,423.83,375.09,574.65,306.1278,220.37,125.05,302.95,240.16,160.96,1308.44,314.63
3/3/2011,430.94,382.49,583.52,311.2266,225.1,125.29,306.13,244.87,162.49,1330.97,322.1
3/4/2011,428.02,382.27,579.78,309.0743,222.13,124.39,304.75,243.1,161.56,1321.15,318.37
3/7/2011,422.02,379.03,575.54,306.0557,220.65,124.3,303.91,238.85,162.14,1310.13,315.69
3/8/2011,424.65,381.48,571.9,308.0972,225.57,126.23,306.46,241.23,163.73,1321.82,320.48
3/9/2011,422.14,382.04,568.3,308.7295,225.38,127.25,307.97,237.64,165.54,1320.03,319.76
3/10/2011,413.54,375.94,547.64,305.5282,220.75,126.45,305.92,232.4,163.49,1295.11,313.32
3/11/2011,416.2,376.98,556.57,307.118,222.56,125.72,305.77,235.57,163.98,1304.28,317.02
3/14/2011,414.57,375.12,558.89,303.6845,220.37,124.33,303.48,235.03,161.73,1296.39,314.35
3/15/2011,408.12,370.89,554.36,301.1387,217.68,123.05,300.35,234.68,158.72,1281.87,310.99
3/16/2011,397.07,364.17,544.21,296.0838,213.56,121.28,296.08,230.09,156.07,1256.88,304.73
3/17/2011,400.92,368.55,560.82,297.4409,216.49,123.84,297.79,234.07,156.37,1273.71,309.55
3/18/2011,401.4,371.05,558.63,297.2546,218.96,125.01,299.9,235.33,156.93,1279.21,311.75
3/21/2011,409.02,373.28,574.87,301.5522,220.34,124.74,303.7,239.41,158.94,1298.38,318.18
3/22/2011,407.99,373.19,573.3,299.2011,219.17,125.43,302.92,238.92,159.06,1293.77,315.68
3/23/2011,410.39,372.84,574.63,301.7248,218.52,125.67,303.8,242.29,159,1297.54,316.77
3/24/2011,417.02,377.18,576.11,306.0896,219.59,126.77,306.31,243.34,159.56,1309.66,319.95
3/25/2011,417.64,378.15,581.42,306.7796,220.06,127.76,306.43,244.62,159.57,1313.8,320.97
3/28/2011,415.36,378.02,580.69,303.5046,219.39,129.56,306.32,243.46,159.03,1310.19,320.86
3/29/2011,418.01,380.45,586.67,306.3246,220.07,131.45,307.68,245.88,160.44,1319.44,323.22
3/30/2011,418.69,383.14,591.34,309.599,221.69,133.28,309.52,248.34,162.38,1328.26,324.63
3/31/2011,417.63,383,589.31,308.3963,220.71,133.25,308.85,249.36,161.92,1325.83,325.8
4/1/2011,417.27,385.23,591.66,310.6349,222.48,133.06,310.67,250.2,163.08,1332.41,328.74
4/4/2011,415.12,387.47,591.55,311.0595,222.32,133.36,311.29,251.94,162.95,1332.87,329.13
4/5/2011,414.81,385.57,593.57,312.2599,222.09,132.69,311.66,254.77,162.42,1332.63,327.72
4/6/2011,417.81,386.3,587.97,311.5842,224.62,131.87,312.87,252.7,163.64,1335.54,328.31
4/7/2011,418.06,385.7,589.13,310.5431,223.63,131.86,313.17,252.23,162.86,1333.51,326.75
4/8/2011,415.54,385.92,591.18,308.8109,221.7,132.2,312.26,250.66,162.47,1328.17,324.01
4/11/2011,414.88,387.75,580.27,308.5792,221.58,132.17,314.02,247.58,160.26,1324.46,323.71
4/12/2011,411.19,387.21,562.93,308.0921,220.72,131.44,314.85,244.25,159.89,1314.16,321.21
4/13/2011,414.03,386.85,564.47,309.1231,219,131.11,315.06,242.73,160.44,1314.41,320.44
4/14/2011,412.73,388.65,567.88,308.3462,217.13,131.42,317.04,243.45,161.26,1314.52,320.37
4/15/2011,411.03,392.28,573.06,310.1908,217.27,132.27,318.65,245.01,163.02,1319.68,321.54
4/18/2011,408.14,387.66,564.35,307.2903,214.31,130.5,316.5,241.92,161.63,1305.14,317.25
4/19/2011,409.66,391.31,570.5,308.073,215.1,130.42,316.96,246.18,161.64,1312.62,320.05
4/20/2011,419.34,394.8,582.98,313.4099,215.65,130.99,318.8,249.19,163.45,1330.36,324.8
4/21/2011,423.32,396.13,586.74,315.4092,216.86,131.38,318.84,251.89,163.74,1337.39,325.49
4/22/2011,423.32,396.13,586.74,315.4092,216.86,131.38,318.84,251.89,163.74,1337.39,325.49
4/25/2011,424.25,396.67,583.39,314.7529,216.56,131.07,317.79,250.21,163.84,1335.25,324.54
4/26/2011,427.51,401.1,590.11,315.5837,217.79,132.98,319.61,252.83,165.24,1347.24,330.31
4/27/2011,429.54,405.73,590.04,319.1377,219.18,134.75,321.25,253.25,166.53,1355.66,332.35
4/28/2011,429.39,407.78,589.1,320.5103,220.94,135.01,323.68,253.91,167.77,1360.48,333.46
4/29/2011,429.83,407.59,598.02,320.3835,220.49,134.14,324.45,254.48,168.11,1363.61,334.56
5/2/2011,428.08,411.75,590.2,321.3803,219.67,133.94,324.95,252.88,168.24,1361.22,334.18
5/3/2011,427.37,410.62,576.31,319.7513,220.52,135.93,325.92,250.4,169.36,1356.62,333.03
5/4/2011,426.18,410.32,567.25,318.5443,218.45,135.59,325.67,246.16,168.94,1347.32,328.39
5/5/2011,424.08,407.7,554.44,317.9567,215.97,133.82,322.97,243.1,167.7,1335.1,326.38
5/6/2011,425.32,410.12,556.46,318.0098,216.69,134.12,323.74,244.88,168.58,1340.2,328.88
5/9/2011,426.2,412.6,565.4,318.4934,216.3,134.5,324.94,248.66,168.99,1346.3,330.32
5/10/2011,429.83,415,568.06,322.4776,218.34,135.97,326.76,250.4,171.22,1357.16,332.87
5/11/2011,426.37,413.73,551.34,319.8371,215.44,134.78,326.37,243.55,170.83,1342.08,329.19
5/12/2011,429.02,417.52,550.99,322.5849,215.25,135.65,330.71,243.63,172.29,1348.65,329.42
5/13/2011,423.79,416.75,548.64,320.3942,212.08,134.91,330.48,240.32,171.54,1337.77,325.71
5/16/2011,417.36,417.2,544.23,315.8346,211.82,133.81,330.34,239.43,171.54,1329.47,324.42
5/17/2011,416.66,417.33,543.36,316.2772,213.34,134.21,331.25,236.84,172.81,1328.98,320.3
5/18/2011,419.77,420.57,554.08,319.9205,214.39,134.6,331.9,241.82,172.23,1340.68,323.85
5/19/2011,420.34,419.67,554.77,320.9795,214.51,135.45,333.64,241.94,172.58,1343.6,326.04
5/20/2011,417.33,416.25,553.32,317.9318,211.36,135.35,332.5,239.55,172.53,1333.27,322.79
5/23/2011,411.01,412.17,545.14,314.9544,208.55,134.47,330.23,237.19,170.47,1317.37,318.4
5/24/2011,409.33,410.78,552.44,313.2876,208.24,135.11,329.89,238.3,170.18,1316.28,316.4
5/25/2011,411.21,411.34,560.47,313.3284,208.34,134.21,327.64,241.62,169.67,1320.47,318.86
5/26/2011,413.46,411.12,563.45,315.8557,209.35,135.03,328.15,242.01,169.53,1325.69,319.97
5/27/2011,415.55,411.45,564.6,316.8479,211.05,135.38,329.15,244.5,169.68,1331.1,321.28
5/30/2011,415.55,411.45,564.6,316.8479,211.05,135.38,329.15,244.5,169.68,1331.1,321.28
5/31/2011,422.04,416.37,570.47,318.9123,213.09,136.34,332.13,247.05,170.84,1345.2,324.53
6/1/2011,412.83,410.66,557.31,311.6333,205.67,134.43,328.55,239.49,168.99,1314.55,314.12
6/2/2011,413.33,409.8,556.32,310.9213,205.99,133.85,324.86,239.8,168.52,1312.94,315.38
6/3/2011,407.51,405.94,556.49,306.6227,204.6,131.63,321.91,236.68,167.33,1300.16,311.26
6/6/2011,404.71,403.39,545.22,303.6172,200.53,130.33,320.37,234.46,166.53,1286.17,308.87
6/7/2011,403.22,404.33,544.54,303.9941,200.14,130.01,319.71,235.21,166.74,1284.94,308.59
6/8/2011,399.9,404.59,546.84,301.5215,198.26,130.24,319.74,232.96,166.97,1279.56,306.28
6/9/2011,400.22,408.54,553.61,303.8413,200.62,130.13,321.43,236.65,167.06,1289,308.44
6/10/2011,394.25,401.29,543.2,298.2448,199.2,129.2,317.8,233.69,166.1,1270.98,303.66
6/13/2011,394.19,402.8,535.78,297.7679,201.27,130.06,318.86,232.4,166.73,1271.83,303.9
6/14/2011,399.36,406.41,546.43,302.941,202.29,130.81,322.17,236.78,167.4,1287.87,309.42
6/15/2011,392,401.01,534.24,298.4607,197.86,129.12,317.37,231.35,165.35,1265.42,304.9
6/16/2011,390.74,401.61,535.64,297.8324,198.99,129.31,319.87,229.18,166.7,1267.64,305.79
6/17/2011,389.68,402.49,534.25,299.8846,200.82,130.31,321.62,229.1,167.76,1271.5,306.98
6/20/2011,391,406.62,536.24,302.4843,200.67,131.03,323.87,230.93,168.69,1278.36,309.45
6/21/2011,398.61,409.1,546.03,308.5568,203.44,132.09,323.42,236.91,168.82,1295.52,314.31
6/22/2011,395.33,406.58,543.68,306.0881,202.1,131.41,321.3,236.02,167.66,1287.14,312.45
6/23/2011,398.73,406.25,537.4,307.2927,200.14,131.13,318.27,235.83,166.23,1283.5,311.57
6/24/2011,391.44,401.23,527.05,304.2044,198.77,130.12,316.02,234.48,166.6,1268.45,307.8
6/27/2011,396.92,403.47,530.8,307.9399,201.02,131.52,317.41,234.82,167.88,1280.1,310.58
6/28/2011,402.03,409.34,545.13,313.6905,201.85,132.41,318.42,239.01,168.65,1296.67,315.1
6/29/2011,405.06,409.56,551.14,314.9959,206.08,133.23,319.81,242.69,169.4,1307.41,316.56
6/30/2011,410.91,410.93,559.46,317.89,206.87,134.34,322.66,245.93,170.03,1320.64,321.86
7/1/2011,418.01,416.15,564.86,324.1569,210.45,136.09,325.08,248.17,172.12,1339.67,327.47
7/4/2011,418.01,416.15,564.86,324.1569,210.45,136.09,325.08,248.17,172.12,1339.67,327.47
7/5/2011,418.66,414.85,567.43,325.4383,208.69,135.81,324.84,248.45,171.1,1337.88,325.52
